Country,Year,Month,PeopleVaccinated,PeopleFullyVaccinated,MonthlyVaccinations,PeopleVacPerHundred,PeopleFullyVacPerHundred
Brunei,2021,5,41655.0,11120.0,35897.0,9.43,2.52
Brunei,2021,6,69737.0,14721.0,28979.0,15.79,3.33
Brunei,2021,7,134829.0,29170.0,77359.0,30.54,6.61
Brunei,2021,8,231613.0,96212.0,148039.0,52.46,21.79
Brunei,2021,9,296963.0,196624.0,162564.0,67.26,44.53
Brunei,2021,10,352709.0,254727.0,136668.0,79.88,57.69
Brunei,2021,11,403405.0,347773.0,141883.0,91.36,78.77
Brunei,2021,12,405888.0,400691.0,134322.0,91.93,90.75
Brunei,2022,1,407042.0,403385.0,99776.0,92.19,91.36
Brunei,2022,2,407674.0,404502.0,61903.0,92.33,91.61
Brunei,2022,3,407945.0,404935.0,24585.0,92.39,91.71
Bulgaria,2020,12,4608.0,0.0,4366.0,0.07,0.0
Bulgaria,2021,1,28041.0,13084.0,34273.0,0.41,0.19
Bulgaria,2021,2,175066.0,37379.0,144782.0,2.54,0.54
Bulgaria,2021,3,377440.0,95003.0,261477.0,5.47,1.38
Bulgaria,2021,4,602109.0,213354.0,318730.0,8.73,3.09
Bulgaria,2021,5,805538.0,560385.0,570317.0,11.68,8.13
Bulgaria,2021,6,955804.0,805473.0,401775.0,13.86,11.68
Bulgaria,2021,7,1028258.0,999878.0,268672.0,14.91,14.5
Bulgaria,2021,8,1089066.0,1172184.0,283610.0,15.79,17.0
Bulgaria,2021,9,0.0,1330199.0,233017.0,0.0,19.29
Bulgaria,2021,10,1532911.0,1511130.0,297317.0,22.23,21.91
Bulgaria,2021,11,1786530.0,1772220.0,472517.0,25.9,25.7
Bulgaria,2021,12,1904143.0,1914910.0,385088.0,27.61,27.77
Bulgaria,2022,1,0.0,1996484.0,471606.0,0.0,28.95
Bulgaria,2022,2,2073249.0,2045478.0,148657.0,30.06,29.66
Bulgaria,2022,3,2081276.0,2049909.0,51482.0,30.18,29.72
Burkina Faso,2021,6,25833.0,0.0,27943.0,0.12,0.0
Burkina Faso,2021,7,0.0,0.0,11240.0,0.0,0.0
Burkina Faso,2021,8,108799.0,13273.0,68503.0,0.51,0.06
Burkina Faso,2021,9,234490.0,168141.0,162098.0,1.09,0.78
Burkina Faso,2021,10,325119.0,297231.0,308222.0,1.51,1.38
Burkina Faso,2021,11,442769.0,323767.0,151059.0,2.06,1.51
Burkina Faso,2021,12,972376.0,649320.0,391242.0,4.52,3.02
Burkina Faso,2022,1,1169097.0,771895.0,556201.0,5.44,3.59
Burkina Faso,2022,2,2113440.0,1145006.0,643467.0,9.83,5.33
Burkina Faso,2022,3,2131880.0,1188545.0,44887.0,9.92,5.53
Burundi,2021,10,615.0,0.0,707.0,0.01,0.0
Burundi,2021,11,1592.0,778.0,1841.0,0.01,0.01
Burundi,2021,12,4010.0,3533.0,5342.0,0.03,0.03
Burundi,2022,1,6400.0,6016.0,1586.0,0.05,0.05
Burundi,2022,2,9366.0,8790.0,1809.0,0.08,0.07
Burundi,2022,3,10372.0,9906.0,865.0,0.08,0.08
Cambodia,2021,2,68299.0,1478.0,58431.0,0.4,0.01
Cambodia,2021,3,407249.0,238516.0,536238.0,2.4,1.41
Cambodia,2021,4,1339566.0,945222.0,1536052.0,7.9,5.58
Cambodia,2021,5,2625338.0,1988224.0,2192175.0,15.49,11.73
Cambodia,2021,6,4202751.0,3048905.0,2530842.0,24.8,17.99
Cambodia,2021,7,7304756.0,4783561.0,4813027.0,43.1,28.23
Cambodia,2021,8,10801691.0,8525970.0,6859984.0,63.74,50.31
Cambodia,2021,9,13370838.0,11060573.0,5417771.0,78.9,65.27
Cambodia,2021,10,13709487.0,13065834.0,3519670.0,80.9,77.1
Cambodia,2021,11,14145606.0,13351514.0,1132425.0,83.47,78.79
Cambodia,2021,12,14262170.0,13659518.0,1730156.0,84.16,80.6
Cambodia,2022,1,14353621.0,13760630.0,2687111.0,84.7,81.2
Cambodia,2022,2,14594605.0,13850364.0,1994139.0,86.12,81.73
Cambodia,2022,3,14814942.0,13989488.0,1708127.0,87.42,82.55
Cameroon,2021,4,11000.0,0.0,11551.0,0.04,0.0
Cameroon,2021,5,63404.0,11811.0,58696.0,0.23,0.04
Cameroon,2021,6,88333.0,21991.0,40409.0,0.32,0.08
Cameroon,2021,7,279987.0,51888.0,226595.0,1.03,0.19
Cameroon,2021,8,349385.0,78870.0,90814.0,1.28,0.29
Cameroon,2021,9,385057.0,84284.0,37398.0,1.41,0.31
Cameroon,2021,10,416855.0,160803.0,38951.0,1.53,0.59
Cameroon,2021,11,777338.0,595316.0,438130.0,2.86,2.19
Cameroon,2021,12,834112.0,659641.0,77138.0,3.06,2.42
Cameroon,2022,1,837860.0,663317.0,93470.0,3.08,2.44
Cameroon,2022,2,1068604.0,809698.0,158063.0,3.93,2.97
Cameroon,2022,3,1348787.0,1048664.0,217581.0,4.95,3.85
Canada,2020,12,98440.0,2.0,71747.0,0.26,0.0
Canada,2021,1,858979.0,113624.0,856901.0,2.26,0.3
Canada,2021,2,1382137.0,535548.0,825717.0,3.63,1.41
Canada,2021,3,5062421.0,711071.0,3455173.0,13.3,1.87
Canada,2021,4,12405771.0,1131122.0,7498593.0,32.59,2.97
Canada,2021,5,21904694.0,2139416.0,10224201.0,57.54,5.62
Canada,2021,6,25845528.0,11777117.0,12998479.0,67.89,30.94
Canada,2021,7,27077956.0,22387511.0,12798459.0,71.13,58.81
Canada,2021,8,27981794.0,25522625.0,4517468.0,73.5,67.04
Canada,2021,9,29103825.0,27019931.0,2788901.0,76.45,70.98
Canada,2021,10,29817829.0,28280047.0,2479622.0,78.33,74.29
Canada,2021,11,30417797.0,29024735.0,1898738.0,79.9,76.24
Canada,2021,12,31726971.0,29414103.0,7381300.0,83.34,77.27
Canada,2022,1,32340774.0,30150833.0,9515838.0,84.96,79.2
Canada,2022,2,32572247.0,30909327.0,3509042.0,85.56,81.2
Canada,2022,3,32665747.0,31149796.0,1190037.0,85.81,81.83
Cape Verde,2021,3,2184.0,0.0,4838.0,0.39,0.0
Cape Verde,2021,4,0.0,0.0,11700.0,0.0,0.0
Cape Verde,2021,5,21663.0,2670.0,10565.0,3.86,0.48
Cape Verde,2021,6,76390.0,6061.0,54569.0,13.59,1.08
Cape Verde,2021,7,141276.0,18170.0,84854.0,25.14,3.23
Cape Verde,2021,8,236158.0,72843.0,137282.0,42.03,12.96
Cape Verde,2021,9,284115.0,142748.0,112376.0,50.56,25.4
Cape Verde,2021,10,293634.0,217093.0,89158.0,52.26,38.64
Cape Verde,2021,11,296998.0,246960.0,40795.0,52.86,43.95
Cape Verde,2021,12,302802.0,255954.0,36709.0,53.89,45.55
Cape Verde,2022,1,321577.0,268046.0,69784.0,57.23,47.7
Cape Verde,2022,2,352330.0,297833.0,50804.0,62.7,53.0
Cape Verde,2022,3,354533.0,306782.0,24486.0,63.1,54.6
Cayman Islands,2020,12,0.0,0.0,1375.0,0.0,0.0
Cayman Islands,2021,1,0.0,0.0,8525.0,0.0,0.0
Cayman Islands,2021,2,12710.0,7758.0,11929.0,19.11,11.67
Cayman Islands,2021,3,30476.0,19085.0,25746.0,45.83,28.7
Cayman Islands,2021,4,35774.0,29920.0,18297.0,53.8,44.99
Cayman Islands,2021,5,43235.0,36885.0,15217.0,65.02,55.47
Cayman Islands,2021,6,48418.0,44793.0,11881.0,72.81,67.36
Cayman Islands,2021,7,49960.0,47747.0,5059.0,75.13,71.8
Cayman Islands,2021,8,51514.0,49494.0,3236.0,77.47,74.43
Cayman Islands,2021,9,55129.0,51481.0,5946.0,82.9,77.42
Cayman Islands,2021,10,56365.0,54136.0,6751.0,84.76,81.41
Cayman Islands,2021,11,57952.0,55829.0,10203.0,87.15,83.96
Cayman Islands,2021,12,58591.0,56891.0,8394.0,88.11,85.55
Cayman Islands,2022,1,59308.0,57473.0,5666.0,89.19,86.43
Cayman Islands,2022,2,59591.0,57869.0,1974.0,89.61,87.02
Cayman Islands,2022,3,60364.0,58385.0,1550.0,90.78,87.8
Central African Republic,2021,5,18408.0,0.0,17746.0,0.37,0.0
Central African Republic,2021,6,42644.0,0.0,62845.0,0.87,0.0
Central African Republic,2021,7,0.0,0.0,15749.0,0.0,0.0
Central African Republic,2021,8,0.0,0.0,19143.0,0.0,0.0
Central African Republic,2021,9,197103.0,9901.0,72431.0,4.01,0.2
Central African Republic,2021,10,329627.0,285529.0,223090.0,6.7,5.8
Central African Republic,2021,11,362298.0,321982.0,21245.0,7.36,6.54
Central African Republic,2021,12,375096.0,334906.0,92965.0,7.62,6.81
Central African Republic,2022,1,572911.0,549473.0,114623.0,11.64,11.17
Central African Republic,2022,2,775176.0,738466.0,219612.0,15.76,15.01
Central African Republic,2022,3,923553.0,897945.0,146115.0,18.77,18.25
Chad,2021,6,9799.0,0.0,5375.0,0.06,0.0
Chad,2021,7,22445.0,7535.0,20292.0,0.13,0.04
Chad,2021,8,40329.0,15269.0,22944.0,0.24,0.09
Chad,2021,9,123426.0,30616.0,93578.0,0.73,0.18
Chad,2021,10,166793.0,60050.0,79030.0,0.99,0.36
Chad,2021,11,185794.0,72824.0,33395.0,1.1,0.43
Chad,2021,12,205259.0,80663.0,67532.0,1.21,0.48
Chad,2022,1,254847.0,136143.0,63088.0,1.51,0.8
Chad,2022,2,271031.0,142452.0,18447.0,1.6,0.84
Chad,2022,3,282003.0,153238.0,10710.0,1.67,0.91
Chile,2020,12,8649.0,0.0,17733.0,0.05,0.0
Chile,2021,1,57036.0,10414.0,59235.0,0.3,0.05
Chile,2021,2,3316660.0,56375.0,3178375.0,17.26,0.29
Chile,2021,3,6816506.0,3685055.0,6627592.0,35.48,19.18
Chile,2021,4,8170389.0,6767968.0,4651827.0,42.53,35.23
Chile,2021,5,10732286.0,8048473.0,3865497.0,55.86,41.89
Chile,2021,6,12721694.0,10787652.0,4297041.0,66.22,56.15
Chile,2021,7,13838340.0,12565294.0,3054805.0,72.03,65.4
Chile,2021,8,14432667.0,13674411.0,2935217.0,75.12,71.18
Chile,2021,9,15474719.0,14166483.0,3197512.0,80.55,73.74
Chile,2021,10,16498485.0,15137105.0,4602792.0,85.87,78.79
Chile,2021,11,16876879.0,16157487.0,4279643.0,87.84,84.1
Chile,2021,12,17304414.0,16543067.0,3079002.0,90.07,86.11
Chile,2022,1,17620501.0,16953932.0,2737787.0,91.71,88.24
Chile,2022,2,17794339.0,17232250.0,1952922.0,92.62,89.69
Chile,2022,3,17859475.0,17346012.0,1629663.0,92.96,90.29
China,2020,12,0.0,0.0,3000000.0,0.0,0.0
China,2021,1,0.0,0.0,18794325.0,0.0,0.0
China,2021,2,0.0,0.0,27893435.0,0.0,0.0
China,2021,3,0.0,0.0,55563168.0,0.0,0.0
China,2021,4,0.0,0.0,132826860.0,0.0,0.0
China,2021,5,0.0,0.0,364184997.0,0.0,0.0
China,2021,6,622000000.0,0.0,581455146.0,43.07,0.0
China,2021,7,0.0,0.0,416799142.0,0.0,0.0
China,2021,8,1072500000.0,889439000.0,428975427.0,74.26,61.59
China,2021,9,1100842000.0,1047872000.0,172708569.0,76.22,72.56
China,2021,10,0.0,1070386000.0,56364715.0,0.0,74.12
China,2021,11,1225000000.0,1110506000.0,222856428.0,84.82,76.89
China,2021,12,1259967000.0,1207413000.0,313936999.0,87.24,83.6
China,2022,1,1266070000.0,1227387000.0,195840001.0,87.66,84.99
China,2022,2,1269302000.0,1234540000.0,121300713.0,87.89,85.48
China,2022,3,1275541000.0,1240777000.0,137842571.0,88.32,85.91
Colombia,2021,2,0.0,0.0,106949.0,0.0,0.0
Colombia,2021,3,1957325.0,286067.0,1773209.0,3.82,0.56
Colombia,2021,4,3359439.0,1627032.0,2798908.0,6.55,3.17
Colombia,2021,5,6798875.0,3293247.0,4713946.0,13.26,6.42
Colombia,2021,6,11518988.0,6896325.0,7938298.0,22.47,13.45
Colombia,2021,7,17801838.0,12179103.0,9006818.0,34.72,23.76
Colombia,2021,8,23600147.0,14722990.0,8653058.0,46.03,28.72
Colombia,2021,9,26332902.0,16929789.0,5121367.0,51.37,33.02
Colombia,2021,10,30172182.0,21398743.0,6789592.0,58.85,41.74
Colombia,2021,11,0.0,24744249.0,9588126.0,0.0,48.27
Colombia,2021,12,38353097.0,28323837.0,7750301.0,74.81,55.25
Colombia,2022,1,40348092.0,31668670.0,7086439.0,78.7,61.77
Colombia,2022,2,41253498.0,33371543.0,5631124.0,80.47,65.1
Colombia,2022,3,41940039.0,34730020.0,3367718.0,81.81,67.74
Comoros,2021,4,13440.0,0.0,12978.0,1.51,0.0
Comoros,2021,5,43140.0,36883.0,58973.0,4.86,4.15
Comoros,2021,6,43140.0,41220.0,7870.0,4.86,4.64
Comoros,2021,7,84740.0,41220.0,51601.0,9.54,4.64
Comoros,2021,8,174765.0,41358.0,140781.0,19.67,4.66
Comoros,2021,9,190637.0,162098.0,66590.0,21.46,18.24
Comoros,2021,10,245694.0,162098.0,86762.0,27.65,18.24
Comoros,2021,11,281946.0,241310.0,83920.0,31.73,27.16
Comoros,2021,12,335408.0,246139.0,55167.0,37.75,27.7
Comoros,2022,1,341102.0,256898.0,31096.0,38.39,28.92
Comoros,2022,2,341102.0,301218.0,33087.0,38.39,33.9
Comoros,2022,3,341102.0,301218.0,0.0,38.39,33.9
Congo,2021,4,14297.0,0.0,13632.0,0.25,0.0
Congo,2021,5,38268.0,0.0,21077.0,0.68,0.0
Congo,2021,6,116110.0,0.0,63887.0,2.05,0.0
Congo,2021,7,132671.0,66027.0,86547.0,2.35,1.17
Congo,2021,8,184812.0,105475.0,97258.0,3.27,1.86
Congo,2021,9,230572.0,116041.0,46201.0,4.08,2.05
Congo,2021,10,289849.0,120167.0,119287.0,5.12,2.12
Congo,2021,11,496643.0,128936.0,175632.0,8.78,2.28
Congo,2021,12,622886.0,583609.0,121297.0,11.01,10.32
Congo,2022,1,0.0,0.0,37104.0,0.0,0.0
Congo,2022,2,675865.0,635227.0,21350.0,11.95,11.23
Congo,2022,3,681597.0,640464.0,3652.0,12.05,11.32
Cook Islands,2021,5,4363.0,0.0,3366.0,24.83,0.0
Cook Islands,2021,6,9755.0,9187.0,12535.0,55.51,52.28
Cook Islands,2021,7,10931.0,9578.0,2301.0,62.21,54.51
Cook Islands,2021,8,11404.0,11040.0,1426.0,64.9,62.83
Cook Islands,2021,9,0.0,0.0,218.0,0.0,0.0
Cook Islands,2021,10,12297.0,11192.0,1374.0,69.98,63.69
Cook Islands,2021,11,12600.0,11726.0,896.0,71.7,66.73
Cook Islands,2021,12,12841.0,12498.0,664.0,73.08,71.12
Cook Islands,2022,1,12971.0,12630.0,212.0,73.82,71.88
Cook Islands,2022,2,14662.0,12779.0,1737.0,83.44,72.72
Cook Islands,2022,3,14992.0,14573.0,2060.0,85.32,82.93
Costa Rica,2020,12,55.0,0.0,1680.0,0.0,0.0
Costa Rica,2021,1,45707.0,2421.0,51219.0,0.89,0.05
Costa Rica,2021,2,57162.0,44021.0,69793.0,1.11,0.86
Costa Rica,2021,3,224092.0,160263.0,258414.0,4.36,3.12
Costa Rica,2021,4,538682.0,280202.0,457874.0,10.48,5.45
Costa Rica,2021,5,867517.0,590285.0,719930.0,16.88,11.49
Costa Rica,2021,6,1629222.0,811163.0,861089.0,31.7,15.78
Costa Rica,2021,7,2573189.0,851089.0,1026023.0,50.07,16.56
Costa Rica,2021,8,3059023.0,1219482.0,762797.0,59.53,23.73
Costa Rica,2021,9,3407214.0,2189281.0,1369450.0,66.3,42.6
Costa Rica,2021,10,3597302.0,2527143.0,863172.0,70.0,49.18
Costa Rica,2021,11,3887480.0,3215091.0,667173.0,75.65,62.56
Costa Rica,2021,12,3944932.0,3505176.0,661016.0,76.76,68.21
Costa Rica,2022,1,4059598.0,3676687.0,505863.0,79.0,71.54
Costa Rica,2022,2,4195968.0,3827352.0,912311.0,81.65,74.48
Costa Rica,2022,3,4336171.0,3971404.0,905129.0,84.38,77.28
Cote d'Ivoire,2021,3,40153.0,0.0,35498.0,0.15,0.0
Cote d'Ivoire,2021,4,149037.0,0.0,94802.0,0.55,0.0
Cote d'Ivoire,2021,5,541449.0,0.0,398773.0,2.0,0.0
Cote d'Ivoire,2021,6,757113.0,0.0,217397.0,2.8,0.0
Cote d'Ivoire,2021,7,1008244.0,0.0,218379.0,3.73,0.0
Cote d'Ivoire,2021,8,1181287.0,0.0,351244.0,4.37,0.0
Cote d'Ivoire,2021,9,1193877.0,273400.0,692216.0,4.41,1.01
Cote d'Ivoire,2021,10,2314075.0,918872.0,1141411.0,8.55,3.4
Cote d'Ivoire,2021,11,2669432.0,1176366.0,1120095.0,9.87,4.35
Cote d'Ivoire,2021,12,4950775.0,2162458.0,2481320.0,18.3,7.99
Cote d'Ivoire,2022,1,5208637.0,2382472.0,929680.0,19.25,8.81
Cote d'Ivoire,2022,2,5812567.0,3746414.0,2037805.0,21.49,13.85
Cote d'Ivoire,2022,3,7111845.0,4599452.0,598725.0,26.29,17.0
Croatia,2020,12,7864.0,0.0,1105.0,0.19,0.0
Croatia,2021,1,58077.0,11907.0,71294.0,1.42,0.29
Croatia,2021,2,135756.0,58511.0,113099.0,3.33,1.43
Croatia,2021,3,385724.0,89313.0,247673.0,9.45,2.19
Croatia,2021,4,702470.0,198650.0,389792.0,17.21,4.87
Croatia,2021,5,1280300.0,492989.0,877554.0,31.37,12.08
Croatia,2021,6,1488707.0,1084774.0,828160.0,36.47,26.58
Croatia,2021,7,1646466.0,1431898.0,510186.0,40.34,35.08
Croatia,2021,8,1723136.0,1611262.0,211760.0,42.22,39.48
Croatia,2021,9,1822966.0,1633388.0,161477.0,44.66,40.02
Croatia,2021,10,1911657.0,1798069.0,178880.0,46.84,44.05
Croatia,2021,11,2187524.0,1931878.0,508411.0,53.59,47.33
Croatia,2021,12,2259393.0,1953540.0,582533.0,55.35,47.86
Croatia,2022,1,2294732.0,2206142.0,398554.0,56.22,54.05
Croatia,2022,2,2306861.0,2230083.0,106712.0,56.52,54.64
Croatia,2022,3,2310786.0,2237864.0,30522.0,56.61,54.83
Cuba,2021,5,1185218.0,147135.0,0.0,10.47,1.3
Cuba,2021,6,2774473.0,1252751.0,4223203.0,24.51,11.07
Cuba,2021,7,4020594.0,2655387.0,3572677.0,35.53,23.46
Cuba,2021,8,5552931.0,3916641.0,4260536.0,49.07,34.61
Cuba,2021,9,9434924.0,5146950.0,7027046.0,83.37,45.48
Cuba,2021,10,9939797.0,7282929.0,5051561.0,87.83,64.35
Cuba,2021,11,10175287.0,9237847.0,2712250.0,89.91,81.62
Cuba,2021,12,10448955.0,9672464.0,1998416.0,92.33,85.46
Cuba,2022,1,10571945.0,9831581.0,3778544.0,93.41,86.87
Cuba,2022,2,10609335.0,9882394.0,839161.0,93.74,87.32
Cuba,2022,3,10630665.0,9910237.0,339563.0,93.93,87.57
Curacao,2021,3,15755.0,4730.0,1778.0,9.56,2.87
Curacao,2021,4,72248.0,23445.0,70619.0,43.84,14.23
Curacao,2021,5,84974.0,68805.0,60948.0,51.56,41.75
Curacao,2021,6,88793.0,78700.0,16431.0,53.88,47.76
Curacao,2021,7,92683.0,82446.0,7677.0,56.24,50.03
Curacao,2021,8,96118.0,86519.0,7624.0,58.33,52.5
Curacao,2021,9,97897.0,89355.0,5030.0,59.4,54.22
Curacao,2021,10,100835.0,92349.0,5764.0,61.19,56.04
Curacao,2021,11,102802.0,95069.0,5033.0,62.38,57.69
Curacao,2021,12,104386.0,96611.0,15487.0,63.34,58.62
Curacao,2022,1,106029.0,97614.0,26499.0,64.34,59.23
Curacao,2022,2,106970.0,98172.0,4614.0,64.91,59.57
Curacao,2022,3,107539.0,98489.0,2153.0,65.26,59.76
Cyprus,2021,1,19618.0,5551.0,21005.0,2.19,0.62
Cyprus,2021,2,53617.0,22559.0,48644.0,5.98,2.52
Cyprus,2021,3,93475.0,35963.0,75844.0,10.43,4.01
Cyprus,2021,4,176082.0,60183.0,114264.0,19.65,6.72
Cyprus,2021,5,386710.0,209196.0,316514.0,43.16,23.35
Cyprus,2021,6,462527.0,346707.0,215033.0,51.62,38.69
Cyprus,2021,7,530879.0,449525.0,180833.0,59.25,50.17
Cyprus,2021,8,573924.0,520476.0,115118.0,64.05,58.09
Cyprus,2021,9,594999.0,554686.0,66173.0,66.41,61.91
Cyprus,2021,10,605307.0,570471.0,57590.0,67.56,63.67
Cyprus,2021,11,621701.0,583001.0,97952.0,69.39,65.07
Cyprus,2021,12,640890.0,607884.0,246872.0,71.53,67.84
Cyprus,2022,1,659912.0,629299.0,126920.0,73.65,70.23
Cyprus,2022,2,687926.0,645292.0,84615.0,76.78,72.02
Czechia,2020,12,11890.0,1.0,10940.0,0.11,0.0
Czechia,2021,1,241308.0,40224.0,254525.0,2.25,0.38
Czechia,2021,2,425163.0,245471.0,375753.0,3.96,2.29
Czechia,2021,3,1219433.0,521815.0,993176.0,11.37,4.87
Czechia,2021,4,2196794.0,1020123.0,1379267.0,20.48,9.51
Czechia,2021,5,3922912.0,1509008.0,2153422.0,36.58,14.07
Czechia,2021,6,5101588.0,3308819.0,2862813.0,47.57,30.85
Czechia,2021,7,5681335.0,4875526.0,2232021.0,52.98,45.46
Czechia,2021,8,5971647.0,5758679.0,1207128.0,55.68,53.7
Czechia,2021,9,6100428.0,5982704.0,364893.0,56.88,55.79
Czechia,2021,10,6247996.0,6111238.0,412278.0,58.26,56.98
Czechia,2021,11,6671727.0,6384444.0,1157719.0,62.21,59.53
Czechia,2021,12,6828497.0,6659013.0,1961492.0,63.67,62.09
Czechia,2022,1,6927467.0,6786551.0,1623879.0,64.59,63.28
Czechia,2022,2,6943527.0,6845421.0,394676.0,64.74,63.83
Czechia,2022,3,6951303.0,6858609.0,107255.0,64.82,63.95
Democratic Republic of Congo,2021,4,1700.0,0.0,3246.0,0.0,0.0
Democratic Republic of Congo,2021,5,23197.0,0.0,18526.0,0.03,0.0
Democratic Republic of Congo,2021,6,0.0,0.0,36917.0,0.0,0.0
Democratic Republic of Congo,2021,7,78871.0,2513.0,25331.0,0.09,0.0
Democratic Republic of Congo,2021,8,83081.0,14737.0,10952.0,0.09,0.02
Democratic Republic of Congo,2021,9,99839.0,36255.0,41272.0,0.11,0.04
Democratic Republic of Congo,2021,10,110521.0,38163.0,13091.0,0.12,0.04
Democratic Republic of Congo,2021,11,142913.0,56167.0,42169.0,0.15,0.06
Democratic Republic of Congo,2021,12,257013.0,117844.0,117777.0,0.28,0.13
Democratic Republic of Congo,2022,1,372564.0,211035.0,152608.0,0.4,0.23
Democratic Republic of Congo,2022,2,754459.0,442965.0,362108.0,0.82,0.48
Democratic Republic of Congo,2022,3,853971.0,519397.0,127400.0,0.92,0.56
Denmark,2020,12,31625.0,1.0,12447.0,0.54,0.0
Denmark,2021,1,168303.0,79368.0,201074.0,2.9,1.37
Denmark,2021,2,402863.0,169403.0,309537.0,6.93,2.91
Denmark,2021,3,710328.0,364149.0,488224.0,12.22,6.26
Denmark,2021,4,1307794.0,618271.0,809271.0,22.5,10.64
Denmark,2021,5,2132620.0,1240168.0,1410912.0,36.69,21.33
Denmark,2021,6,3310995.0,1933412.0,1780700.0,56.96,33.26
Denmark,2021,7,4173394.0,3166252.0,2134685.0,71.79,54.47
Denmark,2021,8,4381931.0,4183599.0,1310480.0,75.38,71.97
Denmark,2021,9,4432722.0,4349404.0,326963.0,76.25,74.82
Denmark,2021,10,4463397.0,4411843.0,296543.0,76.78,75.89
Denmark,2021,11,4555481.0,4469068.0,615206.0,78.36,76.88
Denmark,2021,12,4793685.0,4600866.0,2240916.0,82.46,79.14
Denmark,2022,1,4835994.0,4778087.0,1123624.0,83.19,82.19
Denmark,2022,2,4839650.0,4796527.0,112479.0,83.25,82.51
Denmark,2022,3,4841445.0,4801547.0,35962.0,83.28,82.6
Djibouti,2021,4,12547.0,495.0,3224.0,1.25,0.05
Djibouti,2021,5,12547.0,2396.0,5438.0,1.25,0.24
Djibouti,2021,6,12547.0,8810.0,10849.0,1.25,0.88
Djibouti,2021,7,0.0,0.0,17081.0,0.0,0.0
Djibouti,2021,8,35396.0,22849.0,12959.0,3.53,2.28
Djibouti,2021,9,38634.0,26087.0,16607.0,3.85,2.6
Djibouti,2021,10,0.0,0.0,18848.0,0.0,0.0
Djibouti,2021,11,0.0,0.0,18240.0,0.0,0.0
Djibouti,2021,12,0.0,0.0,18848.0,0.0,0.0
Djibouti,2022,1,130425.0,90458.0,18317.0,13.01,9.03
Djibouti,2022,2,140287.0,100289.0,10194.0,14.0,10.01
Djibouti,2022,3,145050.0,105020.0,4824.0,14.47,10.48
Dominica,2021,2,5924.0,0.0,5216.0,8.21,0.0
Dominica,2021,3,17674.0,0.0,12262.0,24.49,0.0
Dominica,2021,4,18498.0,9323.0,10016.0,25.63,12.92
Dominica,2021,5,19809.0,17271.0,9877.0,27.45,23.93
Dominica,2021,6,20302.0,19007.0,2720.0,28.13,26.34
Dominica,2021,7,20892.0,19661.0,1009.0,28.95,27.24
Dominica,2021,8,22343.0,20186.0,2031.0,30.96,27.97
Dominica,2021,9,23615.0,21009.0,2985.0,32.72,29.11
Dominica,2021,10,27793.0,24756.0,6769.0,38.51,34.3
Dominica,2021,11,28764.0,26760.0,3171.0,39.85,37.08
Dominica,2021,12,29426.0,27618.0,2510.0,40.77,38.27
Dominica,2022,1,31272.0,28982.0,2357.0,43.33,40.16
Dominica,2022,2,32113.0,29536.0,1306.0,44.5,40.92
Dominica,2022,3,32403.0,29931.0,652.0,44.9,41.47
Dominican Republic,2021,2,26400.0,0.0,38284.0,0.24,0.0
Dominican Republic,2021,3,856474.0,54395.0,848368.0,7.82,0.5
Dominican Republic,2021,4,1174227.0,795791.0,962806.0,10.72,7.27
Dominican Republic,2021,5,3223950.0,1087424.0,2302511.0,29.43,9.93
Dominican Republic,2021,6,4949582.0,2892597.0,3483858.0,45.19,26.41
Dominican Republic,2021,7,5543146.0,4215901.0,2336792.0,50.61,38.49
Dominican Republic,2021,8,5815574.0,4658577.0,1097837.0,53.09,42.53
Dominican Republic,2021,9,6069351.0,4907894.0,772534.0,55.41,44.81
Dominican Republic,2021,10,6728113.0,5326123.0,1378762.0,61.42,48.62
Dominican Republic,2021,11,6875984.0,5601216.0,561011.0,62.77,51.14
Dominican Republic,2021,12,6938596.0,5699587.0,281398.0,63.34,52.03
Dominican Republic,2022,1,6999277.0,5794606.0,596426.0,63.9,52.9
Dominican Republic,2022,2,7119929.0,5858333.0,575089.0,65.0,53.48
Dominican Republic,2022,3,7184321.0,5923507.0,240309.0,65.59,54.08
Ecuador,2021,1,7133.0,0.0,12000.0,0.04,0.0
Ecuador,2021,2,70004.0,6543.0,55914.0,0.39,0.04
Ecuador,2021,3,400735.0,67930.0,369602.0,2.24,0.38
Ecuador,2021,4,1249905.0,252633.0,888606.0,6.99,1.41
Ecuador,2021,5,2101930.0,794645.0,1439964.0,11.75,4.44
Ecuador,2021,6,3369155.0,1451898.0,1870917.0,18.83,8.12
Ecuador,2021,7,10013732.0,2463878.0,6991388.0,55.98,13.77
Ecuador,2021,8,10817074.0,8817252.0,7310363.0,60.47,49.29
Ecuador,2021,9,11350433.0,9918613.0,1784231.0,63.45,55.45
Ecuador,2021,10,12630462.0,10315176.0,1698374.0,70.61,57.66
Ecuador,2021,11,13766680.0,11451335.0,2518636.0,76.96,64.02
Ecuador,2021,12,14224604.0,12690467.0,2460483.0,79.52,70.94
Ecuador,2022,1,14653284.0,13306352.0,2486553.0,81.91,74.39
Ecuador,2022,2,14774659.0,13565023.0,2000954.0,82.59,75.83
Ecuador,2022,3,14836133.0,13709968.0,1192049.0,82.94,76.64
Egypt,2021,1,1315.0,0.0,1918.0,0.0,0.0
Egypt,2021,2,0.0,0.0,75841.0,0.0,0.0
